idKey,type,desc,Korean,English (United States),Japanese
1965429269,text,,고작 이런거 가지고 감동하지 마라.,고작 이런거 가지고 감동하지 마라.,これごときのもんで感動するんじゃねーよ。
1965429270,text,,동료 좋다는게 다 뭐냐.,동료 좋다는게 다 뭐냐.,仲間じゃねーか。
1965429271,text,,그거 가지고 어서 돌아가.,그거 가지고 어서 돌아가.,それを持ってさっさと戻れ。
1965429272,text,,메가트론은 기다리는걸 싫어한다.,메가트론은 기다리는걸 싫어한다.,メガトロンは待つことが大嫌いだからさ。
1965429273,text,,고맙다!... 정말 고마워! 스타스크림!!,고맙다!... 정말 고마워! 스타스크림!!,すまない。本当にありがとう!!　スタースクリーム!!
1965429274,text,,그래. 알았어.,그래. 알았어.,ああ。
1965429275,text,,(잠시 후...),(잠시 후...),(しばらく後)
1965429276,text,,디셉티콘!!!,디셉티콘!!!,デストロン軍団!!
1965429277,text,,당장 스러스트를 붙잡아라!!!,당장 스러스트를 붙잡아라!!!,さっさとスラストを捕まえろ!!
1965429278,text,,"!?... 이, 일단 달아나야!!...","!?... 이, 일단 달아나야!!...",…⁉　一先ず逃げないと…!!
1965429279,text,,거기 서라!!,거기 서라!!,待て!!
1965429280,text,,"저놈, 자기 카메라로 내 일거수 일투족을 도촬했다!!!","저놈, 자기 카메라로 내 일거수 일투족을 도촬했다!!!",あの野郎、自分のカメラでワシのあらゆるものを盗撮していたぞ!!
1965429281,text,,그걸 데이터 디스크에 담아놓다니!,그걸 데이터 디스크에 담아놓다니!,あれをデータディスクに入れとくとは!!
1965429282,text,,오토봇의 첩자 노릇을 하고 있는게 분명하다!!!,오토봇의 첩자 노릇을 하고 있는게 분명하다!!!,サイバトロンのスパイをやっているに違いない!!
1965429283,text,,잡아라!!!,잡아라!!!,捕まえろ!!
1965429284,text,,서라!! 스러스트!!,서라!! 스러스트!!,待て!!　スラスト!!
1965429285,text,,스타스크림!!...,스타스크림!!...,スタースクリーム…!!
1965429286,text,,역시 명불허전이다!!...,역시 명불허전이다!!...,流石だぜ。こいつ。
1965429287,text,,날개야 나 살려라!!!...,날개야 나 살려라!!!...,早く飛べ!　
1965433089,text,,나는 언제나 닌자... 그러니까 시노비가 되고 싶었다.,나는 언제나 닌자... 그러니까 시노비가 되고 싶었다.,俺はいつも忍者、即ち忍びになりたかった。
1965433090,text,,"나같이 민첩하고 치명적인 힘을 가지고 있으면서, 시노비의 기술까지 얻을 수 있다면 그보다 좋을 수는 없다.","나같이 민첩하고 치명적인 힘을 가지고 있으면서, 시노비의 기술까지 얻을 수 있다면 그보다 좋을 수는 없다.",俺様のように素早くて致命的なパワーを持っていて、忍びの技まで身につけるともうそれより越したことはない。
1965433091,text,,그야말로 새로운 디셉티콘의 리더의 모습으로 부족함이 없는 것이다.,그야말로 새로운 디셉티콘의 리더의 모습으로 부족함이 없는 것이다.,文字通り新たなデストロン軍団のリーダーとして不足はないのだ!
1965433092,text,,"그래서 오늘만큼은, 자존심을 잠시 접어두고 녀석에게 가르침을 받을 생각이다.","그래서 오늘만큼은, 자존심을 잠시 접어두고 녀석에게 가르침을 받을 생각이다.",で、今日限りプライドなど捨てて奴に色々教えてもらうつもりだ。
1965433093,text,,벌레 주제에 시노비 행세를 하는 그 녀석에게...,벌레 주제에 시노비 행세를 하는 그 녀석에게...,虫の分際で忍びのふりをしている奴に…。
1965433094,text,,(잠시 후...),(잠시 후...),(しばらく後)
1965433095,text,,킥백. 부탁이 있다.,킥백. 부탁이 있다.,キックバック、頼みがある。
1965433096,text,,뭐지?,뭐지?,何だ?
1965433097,text,,시노비의 길을 가르쳐줘.,시노비의 길을 가르쳐줘.,忍びの道を教えてくれ。
1965433098,text,,시노비라... 오랜만에 들어보는 이름이군.,시노비라... 오랜만에 들어보는 이름이군.,忍びか…久しぶりに耳にするものだな。
1965433099,text,,보통은 다들 닌자라고 부르며 그렇게만 알고 있지.,보통은 다들 닌자라고 부르며 그렇게만 알고 있지.,普段はみんな忍者と言っていてるけどな。
1965433100,text,,그럼 나에게는 자격이 있다는 뜻인가?,그럼 나에게는 자격이 있다는 뜻인가?,じゃ、俺にもその資格があるのか⁇
1965433101,text,,후후후... 아무래도 그런 것 같군.,후후후... 아무래도 그런 것 같군.,ふふふ、どうやらそうみたいだぜ。
1965433102,text,,그러나 시노비가 되는 길은 멀고도 험한 법이다.,그러나 시노비가 되는 길은 멀고도 험한 법이다.,だが、忍びの道は相当険しいもの。
1965433103,text,,잘 따라올 수 있겠나?,잘 따라올 수 있겠나?,ついてこられるか?
1965433104,text,,나는 일생동안 시노비가 되기를 꿈꿨지.,나는 일생동안 시노비가 되기를 꿈꿨지.,俺は一生の間忍びになるのを夢見ていた。
1965433105,text,,이제 비로소 그 꿈을 완성시킬 때가 온 거야.,이제 비로소 그 꿈을 완성시킬 때가 온 거야.,ようやくそのお夢を実現させる時が来たのだ。
1965433106,text,,나는 뭐든지 견딜 수 있다.,나는 뭐든지 견딜 수 있다.,俺は何があっても全部こらえて見せる!
1965433107,text,,아주 좋다. 스타스크림.,아주 좋다. 스타스크림.,よかろ、スタースクリーム。
1965433108,text,,그럼 떠나보자. 시노비의 길을!,그럼 떠나보자. 시노비의 길을!,では、行ってみるとするか!　忍びの道を!
1965433345,text,,은밀. 신속!,은밀. 신속!,密かで速やかに!!
1965433346,text,,시노비가 되는 첫번째 조건이다!,시노비가 되는 첫번째 조건이다!,忍びになる初めての条件だ!
1965433347,text,,나를 잘 보고 따라해라!,나를 잘 보고 따라해라!,俺をよく見てマネするのだ!
1965433348,text,,저 장애물들을 순식간에 통과할 것이다!,저 장애물들을 순식간에 통과할 것이다!,あの障害物をあっという間に通過してみせるぞ!!
1965433349,text,,(타다다다다다!!),(타다다다다다!!),(ただだだだだだ!!)
1965433350,text,,쎄이~~~ 핫!!,쎄이~~~ 핫!!,せい…はっ!!
1965433351,text,,(탓!!),(탓!!),(たっ!!)
1965433352,text,,얼마나 걸렸지?,얼마나 걸렸지?,どのくらいかかった⁇
1965433353,text,,2초 63!,2초 63!,2秒63!!
1965433354,text,,나도 무뎌진 모양이군.,나도 무뎌진 모양이군.,俺も体が鈍くなっちまったみたいだぜ。
1965433355,text,,예전 같으면 2초도 채 안걸렸었을텐데 말이야.,예전 같으면 2초도 채 안걸렸었을텐데 말이야.,前は2秒もかかってなかったのによ。
1965433356,text,,"여튼, 이번엔 네 차례다 스타스크림!","여튼, 이번엔 네 차례다 스타스크림!",とにかく、今度はお前の番だぞ、スタースクリーム!!
1965433357,text,,이렇게 비좁은 구간을 어떻게!,이렇게 비좁은 구간을 어떻게!,こんな狭いところをどうやって!!
1965433358,text,,알아서 잘 돌파해라!,알아서 잘 돌파해라!,よく考えて何とか突破するのだ!!
1965433359,text,,장애물이 네게 맞춰줄수는 없지 않겠나!,장애물이 네게 맞춰줄수는 없지 않겠나!,障害物がお前の都合に合わせて動かないからな!!
1965433360,text,,크윽!,크윽!,くぅっ…!
1965433361,text,,출발!!,출발!!,出撃だ!!
1965433362,text,,(우당탕탕탕!!),(우당탕탕탕!!),(ドタバタ!!)
1965433363,text,,크아!!,크아!!,うああああ!!
1965433364,text,,역시 좁다!!,역시 좁다!!,やっぱり狭いぜ!!
1965433365,text,,너는 너무 비대하다!! 스타스크림!!,너는 너무 비대하다!! 스타스크림!!,お前はでかすぎるぞ、スタースクリーム!!
1965433366,text,,나는 원래 이렇!!...,나는 원래 이렇!!...,俺は元からこう…!!
1965433367,text,,......,......,
1965433368,text,,"다, 다시 해보지!!...","다, 다시 해보지!!...",も、もう一度やってみる…!!
1965433369,text,,(잠시 후...),(잠시 후...),(しばらく後)
1965433370,text,,크아아아...,크아아아...,くああああ…。
1965433371,text,,이건 도저히 안되겠군.,이건 도저히 안되겠군.,こりゃ、ダメだ。
1965433372,text,,다른 훈련을 선행한다!,다른 훈련을 선행한다!,他の訓練から始めよう!!
1965433373,text,,......,......,
1965433601,text,,저 괴상한 장치는 뭐야?,저 괴상한 장치는 뭐야?,あのへんなガラクタは何だ？
1965433602,text,,괴상한 장치가 아니다!,괴상한 장치가 아니다!,ガラクタではない!!
1965433603,text,,찰나의 시간차를 두고 수리검을 연달아 발사하는 장치다.,찰나의 시간차를 두고 수리검을 연달아 발사하는 장치다.,わずかな時間差で手裏剣を連発発射する装置だ。
1965433604,text,,나도 이따금 훈련에 써먹고 있지.,나도 이따금 훈련에 써먹고 있지.,俺もたまに俺で訓練をしている。
1965433605,text,,저걸 어떻게?,저걸 어떻게?,あれをどうやって使うんだ？
1965433606,text,,해보면 알게 된다.,해보면 알게 된다.,まあ、やってみれば分かる。
1965433607,text,,빠른 판단!,빠른 판단!,素早い判断力!!
1965433608,text,,시노비에게 필요한 두번째 조건이다!,시노비에게 필요한 두번째 조건이다!,忍びに必要な2番目の条件だ!!
1965433609,text,,그것과 저게 관계가 있는 거야?,그것과 저게 관계가 있는 거야?,それとあれと関係があるのか?
1965433610,text,,너는 눈앞의 것들에 자꾸 마음이 흔들리고 있다!,너는 눈앞의 것들에 자꾸 마음이 흔들리고 있다!,お前は目の前ものに心を奪われている!!
1965433611,text,,숨겨진 뜻을 간파해야 한다!,숨겨진 뜻을 간파해야 한다!,隠されている本質の意味を見抜く力を培うのだ!
1965433612,text,,바로 시작한다!,바로 시작한다!,早速始めるぞ!!
1965433613,text,,신속하게 대응하지 않으면!,신속하게 대응하지 않으면!,素早く動かないと!
1965433614,text,,수리검 꽂이 신세를 면할수가 없게 될 것이다!,수리검 꽂이 신세를 면할수가 없게 될 것이다!,体中手裏剣が刺さった丸太になっちまうからな!
1965433615,text,,"자, 잠깐!!","자, 잠깐!!",ちょ、ちょっと待った!!
1965433616,text,,살고싶다면 빠르게 쳐내라!!,살고싶다면 빠르게 쳐내라!!,死にたくなかったら早く打ち返すのだ!!
1965433617,text,,(슉슉슉슉슉슉슉!!),(슉슉슉슉슉슉슉!!),(シューッ、シューシューシューッ!!)
1965433618,text,,"우, 우오오오오오옷!!!","우, 우오오오오오옷!!!",う、うおおおおおっ!!
1965433619,text,,냉정해져라!!,냉정해져라!!,冷静に考えろ!!
1965433620,text,,고통은 존재하지 않는다!!,고통은 존재하지 않는다!!,痛みは存在しない!!
1965433621,text,,패배 역시 존재하지 않는다!!,패배 역시 존재하지 않는다!!,同じく敗北もこの世に存在しないのだ!!
1965433622,text,,(슉슉슉슉슉슉슉!!),(슉슉슉슉슉슉슉!!),(シューッ、シューシューシューッ!!)
1965433623,text,,"사, 살려어어어어!!!!!","사, 살려어어어어!!!!!",た、助けてぇぇ!!!!
1965433624,text,,... 흠... 이것도 안되겠군...,... 흠... 이것도 안되겠군...,ふむ、これもダメか…。
1965433857,text,,"이, 이번에는 뭐야...?","이, 이번에는 뭐야...?",こ、今度はなんだ…?
1965433858,text,,예리한 직감!,예리한 직감!,鋭い直観力!!
1965433859,text,,시노비가 되기 위한 세번째 조건이다!,시노비가 되기 위한 세번째 조건이다!,忍びになるための3番目の条件だ!
1965433860,text,,시노비들은 분신의 인법을 즐겨 사용하지.,시노비들은 분신의 인법을 즐겨 사용하지.,忍びたちは分身の術をよく使う。
1965433861,text,,잠시 뒤 저 안에는 나를 포함한 여러명의 킥백들이 나타나게 될 것이다.,잠시 뒤 저 안에는 나를 포함한 여러명의 킥백들이 나타나게 될 것이다.,しばらく後あの中に俺と色んなキックバックが現れる。
1965433862,text,,너의 직감으로 가능한 빨리 진짜 나를 찾아내야 한다.,너의 직감으로 가능한 빨리 진짜 나를 찾아내야 한다.,お前の直感でできるだけ早く本物のキックバックを見つけ出すのだ。
1965433863,text,,나를 제외한 나머지 가짜들에게는 근접신관으로 격발하는 폭탄이 내장되어 있다.,나를 제외한 나머지 가짜들에게는 근접신관으로 격발하는 폭탄이 내장되어 있다.,ちなみに俺以外の偽物には近づくと爆発する爆弾が内蔵されている。
1965433864,text,,......,......,
1965433865,text,,직감을 단련시켜라! 그러면 위기를 극복할 수 있을 것이다!,직감을 단련시켜라! 그러면 위기를 극복할 수 있을 것이다!,直感を鍛錬するのだ!　そうすると危機を克服できる!
1965433866,text,,......,......,
1965433867,text,,(잠시 후...),(잠시 후...),(しばらく後)
1965433868,text,,"이, 이건가...","이, 이건가...",こ、これか…。
1965433869,text,,(폭탄이 터지는 소리!!),(폭탄이 터지는 소리!!),(爆弾が爆発する音!!)
1965433870,text,,으아아아아악!!,으아아아아악!!,うああああ!!
1965433871,text,,......,......,
1965433872,text,,(잠시 후...),(잠시 후...),(しばらく後)
1965433873,text,,결국 모든 폭탄이 다 터졌군...,결국 모든 폭탄이 다 터졌군...,結局全部爆発してしまったな。
1965433874,text,,......,......,
1965433875,text,,하지만 포기하지 마라! 다음 훈련을!...,하지만 포기하지 마라! 다음 훈련을!...,でも、諦めるな!!　早速次の訓練を…!!
1965433876,text,,꺼져!!,꺼져!!,ふざけるな!!
1965433877,text,,!?,!?,
1965433878,text,,시노비라고? 닌자?,시노비라고? 닌자?,忍びだと?　忍者?
1965433879,text,,웃기지마!!,웃기지마!!,ふざけるんじゃない!!
1965433880,text,,교활한 협잡꾼들에 불과한 주제에!!,교활한 협잡꾼들에 불과한 주제에!!,狡猾な詐欺師のくせに!
1965433881,text,,닌자따위 될까보냐!!,닌자따위 될까보냐!!,忍者なんかなれるものか!!
1965433882,text,,......,......,
1965433883,text,,오늘부터 내가 가장 싫어하는 무기는 수리검이고!!,오늘부터 내가 가장 싫어하는 무기는 수리검이고!!,今日から俺が一番嫌いな武器は手裏剣!!
1965433884,text,,가장 싫어하는 색은 닌자 색깔이고!!,가장 싫어하는 색은 닌자 색깔이고!!,一番嫌いな色は忍者色!!
1965433885,text,,가장 싫어하는 움직임은 인술 손동작이야!!,가장 싫어하는 움직임은 인술 손동작이야!!,一番嫌いな動きは忍術の手草だ!!!!
1965433886,text,,에에에에에에이!!,에에에에에에이!!,ええええい!!
1965433887,text,,안 해!!,안 해!!,やれるもんか!!
1965437185,text,,쇼크웨이브!!,쇼크웨이브!!,レーザーウェーブ!!
1965437186,text,,쇼크웨이브!!,쇼크웨이브!!,レーザーウェーブ!!
1965437187,text,,이봐!! 어디있어!!,이봐!! 어디있어!!,おい、どこだ!!
1965437188,text,,아. 그러니까!,아. 그러니까!,だから!!
1965437189,text,,죽었다구요! 사라졌다니까요?,죽었다구요! 사라졌다니까요?,死んだんですよ!!　もうとっくに消え去ったんです!!
1965437190,text,,그냥 버리고 가요!,그냥 버리고 가요!,もうほっといて戻った方がいいですよ!!
1965437191,text,,시끄럽다!!,시끄럽다!!,えいっ、うるさい!!
1965437192,text,,능력있고 충직한 녀석이야.,능력있고 충직한 녀석이야.,あいつこそは理想的な戦士だ！勇敢でしかも忠実!!
1965437193,text,,찾아야 한다!,찾아야 한다!,何としても探し出さねばならん!!
1965437194,text,,쇼크웨이브!! 쇼크웨이브!!,쇼크웨이브!! 쇼크웨이브!!,レーザーウェーブ!!　どこだ、レーザーウェーブ!!
1965437195,text,,눈앞의 적들한테도 총이 빗나가는 녀석인데!,눈앞의 적들한테도 총이 빗나가는 녀석인데!,目の前の敵に銃をもまともに撃てない奴なのに!!
1965437196,text,,뭐가 능력이 있다는 건지!...,뭐가 능력이 있다는 건지!...,何が理想的な戦士だ…!!
1965437197,text,,(잠시 후...),(잠시 후...),(しばらく後)
1965437198,text,,너무 낙심하지 마십시오 메가트론.,너무 낙심하지 마십시오 메가트론.,気を落とさないでください、メガトロン様。
1965437199,text,,그래요.,그래요.,そう。
1965437200,text,,우리가 쇼크웨이브 몫까지 하겠습니다.,우리가 쇼크웨이브 몫까지 하겠습니다.,我々がレーザーウェーブの分までやってみせます。
1965437201,text,,크......,크......,くっ…。
1965437202,text,,......,......,
1965437203,text,,... 그래. 이제는 돌이킬 수 없는 일이다.,... 그래. 이제는 돌이킬 수 없는 일이다.,…ああ。もう後戻りはできんぞ。
1965437204,text,,기지 경계나 철저히 하도록.,기지 경계나 철저히 하도록.,基地の警戒を怠るなよ。
1965437205,text,,스타스크림!,스타스크림!,スタースクリーム。
1965437206,text,,저요?,저요?,はぁ、俺ですか⁇
1965437207,text,,지난주에 했는데 또!...,지난주에 했는데 또!...,この前もやったんじゃないですか、どうしてまた…!!
1965437208,text,,... 쇼크웨이브를 뒤따라 가고 싶은건 아니겠지?,... 쇼크웨이브를 뒤따라 가고 싶은건 아니겠지?,…レーザーウェーブの跡を追いたくないだろ⁇
1965437209,text,,알았어요! 알았다구요!,알았어요! 알았다구요!,ちっ、分かってますよ!!
1965437210,text,,(잠시 후...),(잠시 후...),(しばらく後)
1965437211,text,,거 참. 이미 죽은 녀석에게 대체 왜들 그리 집착을 하는 거야!,거 참. 이미 죽은 녀석에게 대체 왜들 그리 집착을 하는 거야!,全く。もう死んだ奴にこだわってどうするって言うんだよ!!
1965437212,text,,쳇......,쳇......,ちっ…。
1965437213,text,,"... 뭐, 그래도 한때 고락을 같이 했던 동료니까.","... 뭐, 그래도 한때 고락을 같이 했던 동료니까.",…まぁ、でも一時仲間だった奴だ。
1965437214,text,,명복 정도는 빌어주지.,명복 정도는 빌어주지.,命運くらい祈ってやらないと…。
1965437215,text,,...... 내 탓도 조금은 있고 말이지?...,...... 내 탓도 조금은 있고 말이지?...,…ちょっとだけ俺のせいもあったから…。
1965437216,text,,쇼크웨이브의 원혼이여!,쇼크웨이브의 원혼이여!,レーザーウェーブの怨霊よ!!
1965437217,text,,우주 멀리 날아가 프라이머스의 품에 편안하게 안기거라!,우주 멀리 날아가 프라이머스의 품에 편안하게 안기거라!,宇宙の果てまで飛んでプライマスの懐に抱かれ!!
1965437218,text,,누가 죽었다는 거지?,누가 죽었다는 거지?,誰が死んだと言っているんだ?
1965437219,text,,!?!...,!?!...,
1965437220,text,,원혼이라니?,원혼이라니?,怨霊って?
1965437221,text,,"조, 좀비!!...","조, 좀비!!...",ゾ、ゾンビ…!!
1965437222,text,,"쇼, 쇼크웨이브!!","쇼, 쇼크웨이브!!",レ、レーザーウェーブ!!
1965437223,text,,좀비!!...,좀비!!...,ゾンビ…!!
1965437224,text,,(콰당!!),(콰당!!),(バタン!!)
1965437225,text,,이 녀석. 왜 기절한거지?,이 녀석. 왜 기절한거지?,こいつ、何で気絶しちまったんだ?
1965437441,text,,스타스크림!!!,스타스크림!!!,スタースクリーム!!!!
1965437442,text,,깜짝이야!!,깜짝이야!!,び、びっくりした!!
1965437443,text,,"쇼, 쇼크웨이브?...","쇼, 쇼크웨이브?...",レ、レーザーウェーブ…⁇
1965437444,text,,너가 아니었으면 나는 죽지 않았을 거야!!,너가 아니었으면 나는 죽지 않았을 거야!!,貴様じゃなかったら俺は死んでなかったはずだ!!
1965437445,text,,억울하다!!...,억울하다!!...,俺は悪くない…!!
1965437446,text,,억울하다고!!,억울하다고!!,俺は悪いことなんかしてないぞ!!
1965437447,text,,"그, 그, 그게!...","그, 그, 그게!...",そ、それは…な…?
1965437448,text,,나 혼자 갈 수는 없지!!,나 혼자 갈 수는 없지!!,俺1人で行くわけにはいかない!!
1965437449,text,,네 놈도 나와 함께 간다!!,네 놈도 나와 함께 간다!!,貴様も道ずれにしてやる!!
1965437450,text,,"!!... 내, 내가 잘못했어!","!!... 내, 내가 잘못했어!",ま、待て…!!　お、俺が悪かった!!
1965437451,text,,제발 용서해줘!,제발 용서해줘!,許してくれ!!
1965437452,text,,웃기지마!! 너도 죽어라!!,웃기지마!! 너도 죽어라!!,ふざけるな!!　貴様も死ね!!
1965437453,text,,"으, 으아아아아!!...","으, 으아아아아!!...",う、うわあああああ…!!
1965437454,text,,시끄럽다!! 스타스크림!!,시끄럽다!! 스타스크림!!,えいっ、やかましいわい!!　スタースクリーム!!
1965437455,text,,"아, 알았어!! 시끄럽게 할테니까 제발!!...","아, 알았어!! 시끄럽게 할테니까 제발!!...",わ、分かった!!
1965437456,text,,(머리를 쥐어 박는 소리!),(머리를 쥐어 박는 소리!),(頭を拳で殴る音!!)
1965437457,text,,으악!! 내가 드디어 죽는구나!!...,으악!! 내가 드디어 죽는구나!!...,うわっ!!　もう俺はこうして死んでしまうのか…!!
1965437458,text,,경계하다 잠을 자!!,경계하다 잠을 자!!,見張りの途中に寝てやがって!!
1965437459,text,,!?......,!?......,
1965437460,text,,... 쇼!... 쇼크웨이브에요! 메가트론!!...,... 쇼!... 쇼크웨이브에요! 메가트론!!...,…レ、レーザーウェーブです!!　メガトロン様…!!
1965437461,text,,잠꼬대까지 해?!,잠꼬대까지 해?!,その上に寝ぼけやがって!!　この役立たず!!
1965437462,text,,"나, 나를 데려가겠다고 했어요! 나를 죽일거라고요!!...","나, 나를 데려가겠다고 했어요! 나를 죽일거라고요!!...",お、俺を道ずれにすると言ってたんです!!　きっと殺されますよ、俺は!!
1965437463,text,,너는 도저히 안되겠다!,너는 도저히 안되겠다!,えいっ、貴様はもうダメだ!!
1965437464,text,,한동안 독방 처분이다!!,한동안 독방 처분이다!!,しばらく1人にさせておく!!
1965437465,text,,끌고가라 디셉티콘!! ,끌고가라 디셉티콘!! ,者ども、こいつを連れて行け!!
1965437466,text,,"나, 난 아직 죽고싶지 않아!! 살려줘!!...","나, 난 아직 죽고싶지 않아!! 살려줘!!...",お、俺はまだ死にたくない!!　助けてくれ…!!
1965437467,text,,거 참!! 시끄럽네 정말!!...,거 참!! 시끄럽네 정말!!...,全くよ…本当にうるさい奴だぜ…!!
1965437468,text,,조용히 하고 따라와!!...,조용히 하고 따라와!!...,大人しくついて来い…!!
1965437469,text,,"아, 안돼!!... 나 혼자 두지마!!...","아, 안돼!!... 나 혼자 두지마!!...",や、やめてくれ…。このまま1人にしないでくれ…!!
1965437470,text,,제발 살려줘!!...,제발 살려줘!!...,頼む…助けてくれ…!!
1965437697,text,,저 녀석. 하루종일 웅크린채 벌벌 떨기만 하는군.,저 녀석. 하루종일 웅크린채 벌벌 떨기만 하는군.,あいつさ、一日中しゃがみ込んで震えているぜ。
1965437698,text,,수시로 헛소리까지 하고 말이야.,수시로 헛소리까지 하고 말이야.,ずっと戯言とか言っててよ。
1965437699,text,,맛이 간 것 같아.,맛이 간 것 같아.,頭がどうかしているぜ。
1965437700,text,,자업자득. 자업자득.,자업자득. 자업자득.,自業自得。自業自得。
1965437701,text,,(잠시 후...),(잠시 후...),(しばらく後)
1965437702,text,,......,......,
1965437703,text,,"쇼, 쇼크웨이브야...","쇼, 쇼크웨이브야...",レ、レーザーウェーブだ…。
1965437704,text,,확실히... 쇼크웨이브... 였다고...!,확실히... 쇼크웨이브... 였다고...!,あれは確かに…レーザーウェーブ…だったぞ…!!
1965437705,text,,나를 죽이러 올거야!... 분명!...,나를 죽이러 올거야!... 분명!...,必ず俺を殺しに来る…!!
1965437706,text,,제대로 봤어.,제대로 봤어.,ああ、ちゃんと見てるからな。
1965437707,text,,!!!!!,!!!!!,
1965437708,text,,"아, 아아아아...","아, 아아아아...",あっ…っ……あああ…。
1965437709,text,,"누, 누가!! 누가 좀!! 도와줘!!","누, 누가!! 누가 좀!! 도와줘!!",だ、誰か!!　誰か助けてくれ!!
1965437710,text,,날 여기서 내보내줘!!,날 여기서 내보내줘!!,俺をここから出してくれ!!
1965437711,text,,꺼내줘!! 꺼내달라고!!,꺼내줘!! 꺼내달라고!!,早く!!　出してくれ!!
1965437712,text,,왜 이렇게 시끄러워? 넌 또 왜 발광을 하는거야?,왜 이렇게 시끄러워? 넌 또 왜 발광을 하는거야?,どうしてこんなに騒々しいんだ?　何でお前はまた騒ぎ出すんだよ?
1965437713,text,,!!!!!,!!!!!,
1965437714,text,,... 으으으...,... 으으으...,…っ…。
1965437715,text,,(콰당!!),(콰당!!),(バタン!!)
1965437716,text,,왜 자꾸 기절하지?,왜 자꾸 기절하지?,こいつ…何で何回も気絶するんだろうな⁇
1965437717,text,,"뭐, 이놈이 이상한게 어제오늘 일이 아니잖아?","뭐, 이놈이 이상한게 어제오늘 일이 아니잖아?",まぁ、こいつのことだぜ。いつもこんな感じだっただろ?
1965437718,text,,(잠시 후...),(잠시 후...),(しばらく後)
1965437719,text,,그러니까. 네 녀석 이야기대로면...,그러니까. 네 녀석 이야기대로면...,だから、お前の話によれば…。
1965437720,text,,너는 '다른 우주'에서 이 우주에 왔다는 이야기인가?,너는 '다른 우주'에서 이 우주에 왔다는 이야기인가?,お前は「別の宇宙」からこの宇宙に来たってことか?
1965437721,text,,그렇습니다. 메가트론.,그렇습니다. 메가트론.,そうです。メガトロン様。
1965437722,text,,흠...,흠...,ふむ…。
1965437723,text,,저를 구해줬으니 어느정도는 신뢰할만 할 겁니다 메가트론.,저를 구해줬으니 어느정도는 신뢰할만 할 겁니다 메가트론.,私を助けてくれました。ある程度は信頼できると思います。メガトロン様。
1965437724,text,,그렇겠군...,그렇겠군...,そうだろうな。
1965437725,text,,흥미롭구만. 다른 우주라...,흥미롭구만. 다른 우주라...,これは面白い…。別の宇宙か…。
1965437726,text,,차근차근 이야기를 나눠보도록 하지.,차근차근 이야기를 나눠보도록 하지.,もっと詳しく話してもらえるかな。
1965437727,text,,... 스타스크림은 어떻게 할까요?,... 스타스크림은 어떻게 할까요?,…スタースクリームはどうしましょうか?
1965437728,text,,그 녀석은 한동안 내버려 두게.,그 녀석은 한동안 내버려 두게.,あいつは暫くあのままにしておくといい。
1965437729,text,,그 안에서 정신 좀 차려야 돼.,그 안에서 정신 좀 차려야 돼.,あの中で反省でもした方がよっぽどましだ。
1965437730,text,,(......),(......),
1965437731,text,,"사, 살려줘...","사, 살려줘...",た、助けてくれ…。
1965437732,text,,제발... 살려주세요... 흑흑흑......,제발... 살려주세요... 흑흑흑......,お願いです…。助けてください…　くっ…。
1965232385,text,,그러니까 내 말 알아들었지?,그러니까 내 말 알아들었지?,私の言うことはちゃんと理解してるの?
1965232386,text,,... 아니.,... 아니.,…いや、分からんな。
1965232387,text,,뭐가 문제인데!,뭐가 문제인데!,いったい何が分からないって言ってるのよ!!
1965232388,text,,나는 디셉티콘이랑은 거래 안 해.,나는 디셉티콘이랑은 거래 안 해.,吾輩はデストロンの奴らとは取引などせんからな。
1965232389,text,,거래가 아니야!,거래가 아니야!,取引ではない!!
1965232390,text,,... 부탁이지.,... 부탁이지.,…願いことなの。
1965232391,text,,그러니까 내가 왜 디셉티콘인 너의 부탁을 들어줘야 하는 거냐고?,그러니까 내가 왜 디셉티콘인 너의 부탁을 들어줘야 하는 거냐고?,お前はデストロンだろ?　何でお前の頼みごとを受け入れなきゃならないんだよ?
1965232392,text,,모두를 위해서야.,모두를 위해서야.,みんなのため。
1965232393,text,,모두를 위해서?,모두를 위해서?,みんなのためじゃと?
1965232394,text,,그렇지. 생각해봐.,그렇지. 생각해봐.,そう、考えてみてよ。
1965232395,text,,"내 이야기대로 하면, 더 이상 사이버트론도, 지구도 위험해질 일이 없잖아.","내 이야기대로 하면, 더 이상 사이버트론도, 지구도 위험해질 일이 없잖아.",私の言う通りにすればこれ以上セイバートロンも地球も危険なことは起きないでしょう?
1965232396,text,,... 그렇게 되나?,... 그렇게 되나?,…そうなるのか?
1965232397,text,,그렇지. 나는 그런 일들 따위에는 관심이 없거든.,그렇지. 나는 그런 일들 따위에는 관심이 없거든.,でも、私はそんなもんにちっとも興味ないわ。
1965232398,text,,...... 흠...,...... 흠...,…ふむ…。
1965232399,text,,내 관심은 오직......,내 관심은 오직......,私が欲しいのはただ…。
1965232400,text,,(잠시 후),(잠시 후),(しばらく後)
1965232401,text,,자. 여기있다.,자. 여기있다.,さぁ、どうぞ。
1965232402,text,,"이 모듈을 녀석들에게 장착하고, 이 패널을 작동시키면 된다.","이 모듈을 녀석들에게 장착하고, 이 패널을 작동시키면 된다.",このモジュールを奴らに装着させ、このパネルを作動させればいいんだ。
1965232403,text,,근데 할 수 있겠어?,근데 할 수 있겠어?,でも、お前さんにできるか?
